Cod_Loc,IdProvincia,IdDepartamento,Categoría,Provincia,Departamento,Localidad,Nombre,Domicilio,Piso,CP,Cod_area,Teléfono,Mail,Web,Información adicional,Latitud,Longitud,TipoLatitudLongitud,Fuente,año_act
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Gorla,Nogoy? 2448,Dep. 1,,11, 4502 2564,editorialgorla@hotmail.com,editorialgorla.cm.ar,,-34.59858020,-58.48424230,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Gourmand Place,Talcahuano 1288,,1014,11,48135210,,,,-34.59312730,-58.38624390,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Gourmet Musical Ediciones,Ruggieri 2733,"Piso 3? ""C""",,11,48017961,ediciones@gourmetmusical.com,www.gourmetmusicalediciones.wordpress.com,,-34.58248300,-58.40802100,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Gram, Editora",Cochabamba 1652,,1148,11,43058397,,www.grameditora.com.ar,,-34.62394100,-58.38913700,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Gran Aldea,Juan Agust?n Garc?a 1232,Pb C,1416,11,45852241,,,,-34.59857430,-58.46445000,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Granica,Lavalle 1634,3?G,,11,43741456,edicionyproduccion@granicaeditor.com,www.granicaeditor.com,,-34.60303500,-58.38990800,localización precisa,CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Grito Sagrado,11 De Septiembre 992,7º,1426,11,43722161,,www.gritosagrado.com.ar,,-34.56870500,-58.44209700,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Grupal,Solis 2049/51,,1134,11,43062444,,,,-34.63193000,-58.38898300,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Grupo Artemisa,Av. de Mayo 1209,"Piso 2º, Of. ""D""",,11,43818505,administracion@editorialartemisasa.com.ar,,,-34.60915380,-58.38363070,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Grupo Clasa,Av. Belgrano 1494,3º B,1093,11,4383914,,,,-34.61353500,-58.38739700,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Grupo Editor Latinoamericano,Jujuy 1142,PB,,11,4308308,grupo.editor@yahoo.com.ar,grupoeditorlatinoamericanosrl,,-34.62296550,-58.40215950,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Grupo Proactivo S.A.,Florida 681/683,4ºpiso Of.38/3,1010,11,52355454,,,,-34.60221150,-58.37527590,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Guadalupe, Editorial",Mansilla 3865,,1425,11,48268587,,,,-34.58891400,-58.41754600,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Guardacostas,Tacuari 471,Piso 6 Depto. A,,11,43316092,lag@editguardacostaspna.org.ar,editguardacostaspna.org.ar,,-34.61375800,-58.37900300,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Gustavo Multedo,Sanchez De Bustamante 515,6?e,1173,11,48614708,,,,-34.60386100,-58.41444800,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Hammurabi,Talcahuano 481,4?,1013,11,43823586,,www.hammurabi.com.ar,,-34.60295900,-58.38517500,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Hekht Libros,Bolivia 956,,1406,11,1159405157,,,,-34.62037520,-58.46970240,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Heliasta,Vidal 2649,,1428,11,52192259,,www.heliasta.com.ar,,-34.55934830,-58.46444970,localización precisa,CAL/CAP/ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Hemisferio Sur,Pasteur 743,,1028,11,49529825,informe@hemisferiosur.com.ar,www.hemisferiosur.com.ar,,-34.60046700,-58.39985000,localización precisa,CAL / ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Hernandez, Libreria",Av. Corrientes 1436,,1042,11,43727845,,,,-34.60410700,-58.38692700,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Hipocratico Sa,Junin 925,,1113,11,49627814,,,,-34.59825290,-58.39728540,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Hola Chicos,Callao 1121,,1023,11,48121800,,,,-34.59563000,-58.39326800,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Hub Editorial,Cnel. Apolinario Figueroa 151,,,11, 4856 6242,agiannelli@hubeditorial.com.ar,hubeditorial.com.ar,,-34.60302270,-58.44406750,localización precisa,CAP / ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Huesos de Jibia,Per? 544,28 Piso 7,,11,43426823,waltercassara@gmail.com,huesosdejibia.com.ar,,-34.61428700,-58.37462100,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Iamique,Cespedes 3708,,1427,11,45520384,info@imamique.org.qr,www.iamique.com.ar,,-34.57700800,-58.43616600,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Imaginador,Bartolome Mitre 3749,,1201,11,49584111,,,,-34.60964700,-58.41926800,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Impresiones Buenos Aires Editorial,Paraguay 2427,,,11,4962534,impresionesbae@yahoo.com.ar,www.impresionesbae.com,,-34.59768600,-58.40242500,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Infinito,Av. Callao 2001,Piso 3,,11,48169004,info@edicionesinfinito.com,edicionesinfinito.com,,-34.58754280,-58.38682460,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Inst. De Publicaciones Navales,Florida 971,Loc.28-Gal.Larreta,1005,11,431142,,,,-34.59638800,-58.37542200,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Inst. Salesiana Ntra Sra De Lujan,Don Bosco 4002,,,11,49816627,,,,-34.60656500,-58.41106500,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Instituto Americano,Sarmiento 3179,,1196,11,48291010,,,,-34.60368440,-58.38155910,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Instituto Nacional de Estadística y Censos - INDEC,Av. Julio A. Roca 609,Piso P.B.,,11,43499647,mvidal@indec.gob.ar,indec.gob.ar,,-34.61044700,-58.37493400,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Intercoop Editora Coop. Lda.,Tucuman 1621,PB,1050,11,43717572,,,,-34.60162650,-58.38989640,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Intermedica,Junin 917,1? A,1113,11,49619234,,www.inter-medica.com.ar,,-34.59832600,-58.39734200,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Interzona Editora,Rivarola 115,,,11,45553645,coordinacion@interzonaeditora.com,interzonaeditora.com,,-34.60736640,-58.38528390,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Iriarte Pilar Margarita,Av. Las Heras 1895,"Piso 7 ""A""",1127,11,62122000,,,,-34.59097430,-58.39266180,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Irojo Editores,Franklin D. Roosevelt 1877,"Piso 4, 4",,11,47802514,info@irojo.com.ar,irojo.com.ar,,-34.55448000,-58.45578400,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Journal,Viamonte 2146,1? A,1056,11,49636401,,www.journal.com.ar,,-34.60104500,-58.39778700,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Joyce Proust,Tucuman 1545,1? A,1050,11,43713849,,,,-34.60168260,-58.38871350,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Juridicas,Parana 123,Piso 7 Of. 179,,11,43732730,edicionesjuridicas@hotmail.com,edicionesjuridicas.com.ar,,-34.60743700,-58.38773900,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Kapelusz Editora S.A.,Alem 720,,1001,11,52365000,,www.kapelusz.com.ar,,-34.59931660,-58.37117760,localización precisa,CAL/CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Katz,Cullen 5319,,,11,45231470,katz@katzeditores.com,katzeditores.com,,-34.57420230,-58.49050050,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Kehot, Editorial",Agüero 1092,,1171,11,49637171,,www.kehot.com.ar,,-34.59705000,-58.41026700,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Kier, Editorial",Av. Santa Fe 1260,,1059,11,4811507,,,,-34.59577900,-58.38509060,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Konrad Adenauer Stiftung,Suipacha 1175,,1008,11,43262552,info@kas.org.ar,www.kas.de,,-34.59441300,-58.37994100,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Bestia Equilatera Srl,Av. Córdoba 673,Piso 1 A,1054,11,43265387,,,,-34.59850480,-58.37643560,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Biblioteca De Sofia En Portuguez,Luis Maria Campos 1575,8? A,1426,11,1526761915,,,,-34.56228530,-58.44410530,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Bisagra Editorial,Tonelero 5971,,1408,11,46423802,labisagraeditorial@yahoo.com.ar,www.labisagraeditorial.com.ar,,-34.64138700,-58.51448900,localización precisa,CAL / ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"La Bohemia, Editorial",Pico 3118,3? D,1429,11,35341975,,,,-34.54308420,-58.48130400,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Botica,Dean Funes 846,,1231,11,49561138,,,,-34.62001480,-58.40616140,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Brujita De Papel,Av. Córdoba 744,4º Piso,1054,11,53530830 INT 202,,,,-34.59898920,-58.37750630,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Buena Semilla,Av. Cramer 2654,,1428,11,45449578,,,,-34.55985780,-58.46572050,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Coop,Acuña De Figueroa 261,Pb 1,1180,11,58637815,,,,-34.60790610,-58.42290490,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Editorial Comun,Talcahuano 768,10 Piso,1013,11,43728383,,,,-34.59964600,-58.38547100,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Esquina de los Vientos/ Pluma y Papel/ Suburbia,Av. Juan B. Alberdi 872,,,11,45262350,caballerojosemarcelo@gmail.com,,,-34.62310430,-58.44019510,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Ley,Tucum?n 1471,,,11,40746845,mariana.aguirrerenda@thomsonreuters.com,www.la-ley.com.ar,,-34.60168200,-58.38765500,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Luna Qué,Av. Larrazábal 586,,,11,46993214,tuxmil@yahoo.com,,,-34.64475610,-58.51001610,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Marca,Rosetti 782,,1427,11,45523384,,,,-34.58309570,-58.45380180,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Nave De Los Locos,Parana 317,4? A,1017,11,43733042,,,,-34.60514640,-58.38787670,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La P?gina,Venezuela 356,,,11,32218760,proveedoresp12@gmail.com,,,-34.61367390,-58.37134400,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Paragrafica,Av. Córdoba 1785,"Loc. 4,5 Y6",1055,11,4863619,,,,-34.59937480,-58.39258950,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Periferica Distribuidora,Moron 2453,,1405,11,20074527,,,,-34.62197280,-58.46681330,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Rocca,Talcahuano 458,,1013,11,43828526,edicioneslarocca@speedy.com.ar,www.edicioneslarocca.com,,-34.60324300,-58.38519500,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Vanguardia Editora,H. Yrigoyen 1516,5? O,1089,11,43846820,,,,-34.61007730,-58.38781780,localización precisa,CAL / ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Lajouane S.A.,Mexico 1448,,1097,11,43738793,,www.lajouane.com,,-34.61592200,-58.38665000,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Letemendia Casa Editora,Florida 336,2º Of. 201,1005,11,43251237,,,,-34.60411900,-58.37518900,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Letra Impresa Grupo Editor,Nicasio Oro?o 2424,,1416,11,1530569533,,,,-34.59867020,-58.46000880,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Letra Viva,Av. Coronel Diaz 1837,,1425,11,48259034,,www.letraviva-digital.com.ar,,-34.58986900,-58.41075200,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Letras Del Sur,Pje Naciones Unidas 2864,,1417,11,47767957,,,,-34.61508860,-58.52007470,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Letras Nuevas / Mis Escritos,Av. Chiclana 3499,Piso 3 Depto. B,,11, 4911 8780,editorial@misescritos.com.ar,www.misescritos.com.ar,,-34.63602700,-58.41381900,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Leviatan,Alsina 1170,Piso 5 Of 511/2,1088,11,43817947,,www.e-leviatan.com.ar,,-34.61091100,-58.38289800,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libraria,De los Incas 3462,"Piso 1º F""",,11,47964376,info@librariaedicione,,,-34.58157700,-58.47385830,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libreria Aquilanti,Rincon 79,,1081,11,49524546,,,,-34.61026450,-58.39636120,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libreria De Mujeres Editoras,Pasaje Rodolfo Rivarola 142,,1015,11,48725930,,,,-34.60715200,-58.38540600,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libreria Mucho Gusto,Av. Moreau de Justo 2030,2º Of. 219,1107,11,4311670,,,,-34.62322000,-58.36513200,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libreria Norte Sa,Av. Las Heras 2225,,1127,11,48072039,,,,-34.58806690,-58.39601000,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libreria Raices (Tomas Catari),Agrelo 3045,,1221,11,49316157,,,,-34.61752700,-58.40882500,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Librerias Libertador,Av. Corrientes 1851,,1043,11,43734357,,,,-34.60407300,-58.39307400,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libros Argentinos,Junin 1270,,1113,11,48271666,,,,-34.59360650,-58.39716980,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libros De La Araucaria,Caseros 410,2º D,1152,11,43072858,,www.librosaraucaria.com,,-34.62665400,-58.37109100,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libros Del Zorro Rojo,Gascon 1222,,1181,11,47900984,,,,-34.59603860,-58.42323160,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libros Del Zorzal,Av. Córdoba 1432,1° A,1018,11,48644150,,,,-34.59942250,-58.38734190,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Lillo Cares Ruben Walter,Lima 1693,6? Piso Dto 51,1138,11,43051469,,,,-34.62743330,-58.38239300,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Limonero Textos Srl,Mason 4428,,1414,11,53529311,,,,-34.59480610,-58.42771490,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Linio Argentina Srl,Dorrego 1789,Of 403,1414,11,52546700,,,,-34.58118290,-58.44258210,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Longseller,Mexico 441,3? Of. A,1097,11,50315400,,,,-34.61479920,-58.37242690,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Lopez Carlos,Ramallo 1781,,1429,11,47028111,,,,-34.53976790,-58.46640300,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Los Libros Mas Pequeños Del Mundo,Estanislao Frias 136,Pba,1414,11,26381576,,,,-34.60351850,-58.43658330,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Losada, Editorial",Av. Corrientes 1551,,1042,11,43734006,,,,-34.60414200,-58.38864900,localización precisa,CAL / ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Lowing Produciones Sa,Hipolito Yrigoyen 1315,21 F/G,1085,11,4381428,,,,-34.60979260,-58.38508930,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ludico Ediciones,Cuba 1921,,1428,11,47871862,,,,-34.56250990,-58.45315500,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Lugar, Editorial",Castro Barros 1754,,1237,11,49215174,,www.lugareditorial.com.ar,,-34.63365300,-58.41783900,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Lumen, Lumen Hvmanitas, Magisterio del R?o de la Plata",Montevideo 604,Piso 2,1019,11,43731414,edicion@lumen.com.ar,lumen.com.ar,,-34.60173170,-58.38960530,localización precisa,CAL / ISBN,2019
